"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Line","HookKind","Command","Access","Handler","GuardList","OriginalEvidence","CurrentSourceLine","MatchQuality","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-K","PBK-1459","RB-03432","P10-F03432","P1","Ready","Gump guards","Quests:Robots","Data/Scripts/Quests/Robots/RobotSchematics.cs","Data/Scripts/Quests/Robots/RobotSchematics.cs","614","Gump","","","","AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","L614:public override void OnResponse(NetState state, RelayInfo info); guards=AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard; review=bounds/button review","public override void OnResponse(NetState state, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Quests/Robots/RobotSchematics.cs; Line=614; SourceLine=public override void OnResponse(NetState state, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=AccessGuard;MapGuard;NullGuard;PacketReadGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Quests/Robots/RobotSchematics.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1460","RB-03433","P10-F03433","P1","Ready","Gump guards","Quests:Summon","Data/Scripts/Quests/Summon/SummonTutorial.cs","Data/Scripts/Quests/Summon/SummonTutorial.cs","133","Gump","","","","NullGuard;StateGuard","L133:public override void OnResponse(NetState state, RelayInfo info); guards=NullGuard;StateGuard; review=bounds/button review","public override void OnResponse(NetState state, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/Quests/Summon/SummonTutorial.cs; Line=133; SourceLine=public override void OnResponse(NetState state, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=NullGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=NullGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/Quests/Summon/SummonTutorial.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1461","RB-03435","P10-F03435","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/AddTrap.cs","Data/Scripts/System/Commands/AddTrap.cs","93","Gump","","","","AccessGuard;BoundsGuard;MapGuard;StateGuard","L93:public override void OnResponse(NetState sender, RelayInfo info); guards=AccessGuard;BoundsGuard;MapGuard;StateGuard; review=high-risk gump response path","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/System/Commands/AddTrap.cs; Line=93; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=AccessGuard;BoundsGuard;MapGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=AccessGuard;BoundsGuard;MapGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/AddTrap.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1462","RB-03436","P10-F03436","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","63","Gump","","","","AccessGuard;BoundsGuard;StateGuard","L63:public override void OnResponse(NetState sender, RelayInfo info); guards=AccessGuard;BoundsGuard;StateGuard; review=high-risk gump response path","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/System/Commands/Gumps/Adddoorgump.cs; Line=63; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=AccessGuard;BoundsGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=AccessGuard;BoundsGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Gumps/Adddoorgump.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1463","RB-03437","P10-F03437","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/Basics.cs","Data/Scripts/System/Commands/Player/Basics.cs","53","Gump","","","","StateGuard","L53:public override void OnResponse(NetState sender, RelayInfo info); guards=StateGuard; review=bounds/button review","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","QueuedSourceFollowUp","CurrentFile=Data/Scripts/System/Commands/Player/Basics.cs; Line=53; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=StateGuard","No source change. Current evidence is real but not strong enough to claim a safe no-change or apply a mechanical fix; queue a focused source review.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; future focused source repair must run targeted static checks, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/Basics.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1464","RB-03438","P10-F03438","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/CreatureHelp.cs","Data/Scripts/System/Commands/Player/CreatureHelp.cs","68","Gump","","","","StateGuard","L68:public override void OnResponse(NetState sender, RelayInfo info); guards=StateGuard; review=bounds/button review","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","QueuedSourceFollowUp","CurrentFile=Data/Scripts/System/Commands/Player/CreatureHelp.cs; Line=68; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=StateGuard","No source change. Current evidence is real but not strong enough to claim a safe no-change or apply a mechanical fix; queue a focused source review.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; future focused source repair must run targeted static checks, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/CreatureHelp.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1465","RB-03439","P10-F03439","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/FameKarma.cs","Data/Scripts/System/Commands/Player/FameKarma.cs","217","Gump","","","","StateGuard","L217:public override void OnResponse(NetState sender, RelayInfo info); guards=StateGuard; review=bounds/button review","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","QueuedSourceFollowUp","CurrentFile=Data/Scripts/System/Commands/Player/FameKarma.cs; Line=217; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=StateGuard","No source change. Current evidence is real but not strong enough to claim a safe no-change or apply a mechanical fix; queue a focused source review.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; future focused source repair must run targeted static checks, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/FameKarma.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1466","RB-03440","P10-F03440","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/ItemProps.cs","Data/Scripts/System/Commands/Player/ItemProps.cs","51","Gump","","","","StateGuard","L51:public override void OnResponse(NetState sender, RelayInfo info); guards=StateGuard; review=bounds/button review","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","QueuedSourceFollowUp","CurrentFile=Data/Scripts/System/Commands/Player/ItemProps.cs; Line=51; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=StateGuard","No source change. Current evidence is real but not strong enough to claim a safe no-change or apply a mechanical fix; queue a focused source review.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; future focused source repair must run targeted static checks, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/ItemProps.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1467","RB-03441","P10-F03441","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/MyChat.cs","Data/Scripts/System/Commands/Player/MyChat.cs","75","Gump","","","","BoundsGuard;MapGuard;RangeGuard;StateGuard","L75:public override void OnResponse(NetState sender, RelayInfo info); guards=BoundsGuard;MapGuard;RangeGuard;StateGuard; review=high-risk gump response path","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/System/Commands/Player/MyChat.cs; Line=75; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=BoundsGuard;MapGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=BoundsGuard;MapGuard;RangeGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/MyChat.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1468","RB-03442","P10-F03442","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/MyChat.cs","Data/Scripts/System/Commands/Player/MyChat.cs","174","Gump","","","","BoundsGuard;MapGuard;RangeGuard;StateGuard","L174:public override void OnResponse(NetState sender, RelayInfo info); guards=BoundsGuard;MapGuard;RangeGuard;StateGuard; review=high-risk gump response path","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/System/Commands/Player/MyChat.cs; Line=174; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=BoundsGuard;MapGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=BoundsGuard;MapGuard;RangeGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/MyChat.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1469","RB-03443","P10-F03443","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/MyLibrary.cs","Data/Scripts/System/Commands/Player/MyLibrary.cs","185","Gump","","","","AccessGuard;BoundsGuard;MapGuard;RangeGuard;StateGuard","L185:public override void OnResponse(NetState sender, RelayInfo info); guards=AccessGuard;BoundsGuard;MapGuard;RangeGuard;StateGuard; review=high-risk gump response path","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/System/Commands/Player/MyLibrary.cs; Line=185; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=AccessGuard;BoundsGuard;MapGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=AccessGuard;BoundsGuard;MapGuard;RangeGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/MyLibrary.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1470","RB-03444","P10-F03444","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/Quests.cs","Data/Scripts/System/Commands/Player/Quests.cs","50","Gump","","","","StateGuard","L50:public override void OnResponse(NetState state, RelayInfo info); guards=StateGuard; review=bounds/button review","public override void OnResponse(NetState state, RelayInfo info)","RuntimeHookMapFileLine","QueuedSourceFollowUp","CurrentFile=Data/Scripts/System/Commands/Player/Quests.cs; Line=50; SourceLine=public override void OnResponse(NetState state, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=StateGuard","No source change. Current evidence is real but not strong enough to claim a safe no-change or apply a mechanical fix; queue a focused source review.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; future focused source repair must run targeted static checks, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/Quests.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1471","RB-03445","P10-F03445","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/RegBar.cs","Data/Scripts/System/Commands/Player/RegBar.cs","499","Gump","","","","AccessGuard;BoundsGuard;StateGuard","L499:public override void OnResponse(NetState sender, RelayInfo info); guards=AccessGuard;BoundsGuard;StateGuard; review=high-risk gump response path","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/System/Commands/Player/RegBar.cs; Line=499; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=AccessGuard;BoundsGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=AccessGuard;BoundsGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/RegBar.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1472","RB-03446","P10-F03446","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/RegBar.cs","Data/Scripts/System/Commands/Player/RegBar.cs","952","Gump","","","","AccessGuard;BoundsGuard;StateGuard","L952:public override void OnResponse(NetState sender, RelayInfo info); guards=AccessGuard;BoundsGuard;StateGuard; review=high-risk gump response path","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/System/Commands/Player/RegBar.cs; Line=952; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=AccessGuard;BoundsGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=AccessGuard;BoundsGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/RegBar.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1473","RB-03447","P10-F03447","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/SkillListing.cs","Data/Scripts/System/Commands/Player/SkillListing.cs","1425","Gump","","","","AccessGuard;StateGuard","L1425:public override void OnResponse(NetState sender, RelayInfo info); guards=AccessGuard;StateGuard; review=bounds/button review","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/System/Commands/Player/SkillListing.cs; Line=1425; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=AccessGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=AccessGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/SkillListing.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1474","RB-03448","P10-F03448","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/Skills.cs","Data/Scripts/System/Commands/Player/Skills.cs","231","Gump","","","","AccessGuard;MapGuard;RangeGuard;StateGuard","L231:public override void OnResponse(NetState sender, RelayInfo info); guards=AccessGuard;MapGuard;RangeGuard;StateGuard; review=bounds/button review","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/System/Commands/Player/Skills.cs; Line=231; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=AccessGuard;MapGuard;RangeGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=AccessGuard;MapGuard;RangeGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/Skills.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1475","RB-03449","P10-F03449","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/Wanted.cs","Data/Scripts/System/Commands/Player/Wanted.cs","67","Gump","","","","StateGuard","L67:public override void OnResponse(NetState sender, RelayInfo info); guards=StateGuard; review=bounds/button review","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","QueuedSourceFollowUp","CurrentFile=Data/Scripts/System/Commands/Player/Wanted.cs; Line=67; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=StateGuard","No source change. Current evidence is real but not strong enough to claim a safe no-change or apply a mechanical fix; queue a focused source review.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; future focused source repair must run targeted static checks, Server.csproj Debug/x86 build, and compile-only runtime verification.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/Wanted.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
"POST-BATCH-K","PBK-1476","RB-03450","P10-F03450","P1","Ready","Gump guards","System:Commands","Data/Scripts/System/Commands/Player/WealthBar.cs","Data/Scripts/System/Commands/Player/WealthBar.cs","132","Gump","","","","AccessGuard;BoundsGuard;StateGuard","L132:public override void OnResponse(NetState sender, RelayInfo info); guards=AccessGuard;BoundsGuard;StateGuard; review=high-risk gump response path","public override void OnResponse(NetState sender, RelayInfo info)","RuntimeHookMapFileLine","ReviewedNoChange","CurrentFile=Data/Scripts/System/Commands/Player/WealthBar.cs; Line=132; SourceLine=public override void OnResponse(NetState sender, RelayInfo info); PathResolution=OriginalPathCurrent; MatchQuality=RuntimeHookMapFileLine; HookKind=Gump; GuardList=AccessGuard;BoundsGuard;StateGuard; Access=; Command=; Handler=; DisabledEvidence=False; RuntimeHookMap=HookType=Gump;Marker=OnResponse;Access=Internal;Risk=High;Guards=AccessGuard;BoundsGuard;StateGuard","No source change. Current source-derived guard/access evidence does not prove a narrow mechanical defect; preserve existing runtime behavior.","Reviewed against current source path/line evidence, runtime-hook-map and dependency-graph evidence where applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made; build/runtime proof was not required for this audit-only disposition.","POST-BATCH-K-01A","2026-06-14T12:29:33.8414388-05:00","HistoricalFile=Data/Scripts/System/Commands/Player/WealthBar.cs; Risk=Runtime;Player;Staff; POST-BATCH-K is audit/runtime-surface triage only. No command names, gump button IDs, PlayerMobile fields, region policy, XML/config, save layout, or gameplay behavior changed."
