"System","File","HookType","Marker","Line","Registration","Handler","Access","Trigger","Guards","Risk","Docs","CommentNeeded"
"System:Commands","Data/Scripts/System/Commands/Commands/Interface.cs","Gump","SendGump","694","m_From.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Commands/Interface.cs","Gump","SendGump","711","m_From.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Commands/Interface.cs","Gump","SendGump","719","m_From.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Commands/Interface.cs","Gump","SendGump","724","m_From.SendGump(new ClientGump(m_From, m_Mobile.NetState));","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","Gump","SendGump","71","from.SendGump(new AddDoorGump(button));","button","Internal","Gump send or response","AccessGuard;BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","Gump","SendGump","77","from.SendGump(new AddDoorGump(m_Type));","m_Type","Internal","Gump send or response","AccessGuard;BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","Gump","SendGump","90","from.SendGump(new AddDoorGump(m_Type));","m_Type","Internal","Gump send or response","AccessGuard;BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","Gump","SendGump","95","from.SendGump(new AddDoorGump());","","Internal","Gump send or response","AccessGuard;BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/Adddoorgump.cs","Gump","SendGump","113","e.Mobile.SendGump(new AddDoorGump());","","Internal","Gump send or response","AccessGuard;BoundsGuard;StateGuard","High","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","163","e.Mobile.SendGump(new AdminGump(e.Mobile, AdminGumpPage.Clients, 0, null, null, null));","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2157","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2169","from.SendGump(new BanDurationGump(list));","list","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2190","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2203","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2226","from.SendGump(new AdminGump(from, AdminGumpPage.Accounts, page, list, null, rads));","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2279","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2297","from.SendGump(new BanDurationGump(rads));","rads","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2301","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2341","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2376","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2457","from.SendGump(new AdminGump(from, page, 0, null, null, null));","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2467","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2485","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2811","from.SendGump(new AdminGump(from, page, 0, null, notice, null));","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2901","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2912","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2923","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2936","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2971","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","2982","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3005","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3017","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3029","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3041","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3053","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3065","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3077","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3137","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3180","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3191","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3211","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3223","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3252","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3267","from.SendGump(new BanDurationGump(a));","a","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3314","from.SendGump(new AdminGump(from, page, 0, null, notice, m_State));","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3329","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3342","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3355","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3391","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3406","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3419","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3442","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3461","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3518","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3582","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3603","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3622","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3643","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3660","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3684","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3701","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3724","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3777","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3788","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3817","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3828","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3856","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3867","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3901","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3912","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3941","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3959","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","3970","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4017","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4028","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4039","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4061","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4074","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4098","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4115","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4140","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4159","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4330","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4346","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4357","from.SendGump(new BanDurationGump(a));","a","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4363","from.SendGump(new PropertiesGump(from, m));","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4368","from.SendGump(new SkillsGump(from, m));","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4386","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4410","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4444","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4455","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4526","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4543","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
"System:Commands","Data/Scripts/System/Commands/Gumps/AdminGump.cs","Gump","SendGump","4568","from.SendGump(","","Internal","Gump send or response","AccessGuard;BoundsGuard;DeletedGuard;MapGuard;NullGuard;StateGuard","Medium","docs/codebase-audit/outputs/system-cards/system-commands.md","ReviewLater"
