"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Class","BacklogRiskCategory","OriginalEvidence","RegisterEvidence","VersionHandling","FieldAlignment","BaseCallStatus","HasSerialConstructor","MatchQuality","Risk","RecommendedFix","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-J","PBJ-0737","RB-00986","P10-F00986","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs","Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs","Server.Items.LevelTalismanHoly","VersionHandling","Serialize:L113;Deserialize:L119;SerialCtor:L110;VersionWrite:L116;VersionRead:L122; class=Server.Items.LevelTalismanHoly; category=VersionHandling","Serialize:L113;Deserialize:L119;SerialCtor:L110;VersionWrite:L116;VersionRead:L122","SuspiciousOrder","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","SafeNoChange","Current source file exists at Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs; match=ExactFileClass; serializer evidence=Serialize:L113;Deserialize:L119;SerialCtor:L110;VersionWrite:L116;VersionRead:L122; class=Server.Items.LevelTalismanHoly; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=SuspiciousOrder; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=SuspiciousOrder","No source change. Current source/register evidence shows paired serializer structure or a version-only serializer shape that does not require a layout edit.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; build/runtime proof was not required.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0738","RB-00987","P10-F00987","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs","Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs","Server.Items.LevelTalismanLeather","VersionHandling","Serialize:L23;Deserialize:L29;SerialCtor:L20;VersionWrite:L26;VersionRead:L32; class=Server.Items.LevelTalismanLeather; category=VersionHandling","Serialize:L23;Deserialize:L29;SerialCtor:L20;VersionWrite:L26;VersionRead:L32","SuspiciousOrder","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","SafeNoChange","Current source file exists at Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs; match=ExactFileClass; serializer evidence=Serialize:L23;Deserialize:L29;SerialCtor:L20;VersionWrite:L26;VersionRead:L32; class=Server.Items.LevelTalismanLeather; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=SuspiciousOrder; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=SuspiciousOrder","No source change. Current source/register evidence shows paired serializer structure or a version-only serializer shape that does not require a layout edit.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; build/runtime proof was not required.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0739","RB-00988","P10-F00988","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs","Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs","Server.Items.LevelTalismanSnake","VersionHandling","Serialize:L53;Deserialize:L59;SerialCtor:L50;VersionWrite:L56;VersionRead:L62; class=Server.Items.LevelTalismanSnake; category=VersionHandling","Serialize:L53;Deserialize:L59;SerialCtor:L50;VersionWrite:L56;VersionRead:L62","SuspiciousOrder","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","SafeNoChange","Current source file exists at Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs; match=ExactFileClass; serializer evidence=Serialize:L53;Deserialize:L59;SerialCtor:L50;VersionWrite:L56;VersionRead:L62; class=Server.Items.LevelTalismanSnake; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=SuspiciousOrder; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=SuspiciousOrder","No source change. Current source/register evidence shows paired serializer structure or a version-only serializer shape that does not require a layout edit.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; build/runtime proof was not required.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0740","RB-00989","P10-F00989","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs","Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs","Server.Items.LevelTalismanTotem","VersionHandling","Serialize:L83;Deserialize:L89;SerialCtor:L80;VersionWrite:L86;VersionRead:L92; class=Server.Items.LevelTalismanTotem; category=VersionHandling","Serialize:L83;Deserialize:L89;SerialCtor:L80;VersionWrite:L86;VersionRead:L92","SuspiciousOrder","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","SafeNoChange","Current source file exists at Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs; match=ExactFileClass; serializer evidence=Serialize:L83;Deserialize:L89;SerialCtor:L80;VersionWrite:L86;VersionRead:L92; class=Server.Items.LevelTalismanTotem; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=SuspiciousOrder; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=SuspiciousOrder","No source change. Current source/register evidence shows paired serializer structure or a version-only serializer shape that does not require a layout edit.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; build/runtime proof was not required.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Jewels/MagicTalisman.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0741","RB-00990","P10-F00990","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Jewels/MagicTorch.cs","Data/Scripts/Items/Magical/God/Jewels/MagicTorch.cs","Server.Items.LevelTorch","VersionHandling","Serialize:L85;Deserialize:L91;SerialCtor:L82;VersionWrite:L88;VersionRead:L94; class=Server.Items.LevelTorch; category=VersionHandling","Serialize:L85;Deserialize:L91;SerialCtor:L82;VersionWrite:L88;VersionRead:L94","SuspiciousOrder","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","SafeNoChange","Current source file exists at Data/Scripts/Items/Magical/God/Jewels/MagicTorch.cs; match=ExactFileClass; serializer evidence=Serialize:L85;Deserialize:L91;SerialCtor:L82;VersionWrite:L88;VersionRead:L94; class=Server.Items.LevelTorch; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=SuspiciousOrder; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=SuspiciousOrder","No source change. Current source/register evidence shows paired serializer structure or a version-only serializer shape that does not require a layout edit.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; build/runtime proof was not required.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Jewels/MagicTorch.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0742","RB-00991","P10-F00991","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/LegendsBook.cs","Data/Scripts/Items/Magical/God/LegendsBook.cs","Server.Items.LegendsBook","VersionHandling","Serialize:L509;Deserialize:L515;SerialCtor:L506;VersionWrite:L512;VersionRead:L518; class=Server.Items.LegendsBook; category=VersionHandling","Serialize:L509;Deserialize:L515;SerialCtor:L506;VersionWrite:L512;VersionRead:L518","SuspiciousOrder","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","SafeNoChange","Current source file exists at Data/Scripts/Items/Magical/God/LegendsBook.cs; match=ExactFileClass; serializer evidence=Serialize:L509;Deserialize:L515;SerialCtor:L506;VersionWrite:L512;VersionRead:L518; class=Server.Items.LegendsBook; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=SuspiciousOrder; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=SuspiciousOrder","No source change. Current source/register evidence shows paired serializer structure or a version-only serializer shape that does not require a layout edit.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; build/runtime proof was not required.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/LegendsBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0743","RB-00992","P10-F00992","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelAssassinSpike.cs","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelAssassinSpike.cs","Server.Items.LevelAssassinSpike","VersionHandling","Serialize:L98;Deserialize:L105;SerialCtor:L95; class=Server.Items.LevelAssassinSpike; category=VersionHandling","Serialize:L98;Deserialize:L105;SerialCtor:L95","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelAssassinSpike.cs; match=ExactFileClass; serializer evidence=Serialize:L98;Deserialize:L105;SerialCtor:L95; class=Server.Items.LevelAssassinSpike; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelAssassinSpike.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0744","RB-00993","P10-F00993","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelDiamondMace.cs","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelDiamondMace.cs","Server.Items.LevelDiamondMace","VersionHandling","Serialize:L90;Deserialize:L97;SerialCtor:L87; class=Server.Items.LevelDiamondMace; category=VersionHandling","Serialize:L90;Deserialize:L97;SerialCtor:L87","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelDiamondMace.cs; match=ExactFileClass; serializer evidence=Serialize:L90;Deserialize:L97;SerialCtor:L87; class=Server.Items.LevelDiamondMace; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelDiamondMace.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0745","RB-00994","P10-F00994","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenCompositeLongbow.cs","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenCompositeLongbow.cs","Server.Items.LevelElvenCompositeLongbow","VersionHandling","Serialize:L125;Deserialize:L132;SerialCtor:L122; class=Server.Items.LevelElvenCompositeLongbow; category=VersionHandling","Serialize:L125;Deserialize:L132;SerialCtor:L122","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenCompositeLongbow.cs; match=ExactFileClass; serializer evidence=Serialize:L125;Deserialize:L132;SerialCtor:L122; class=Server.Items.LevelElvenCompositeLongbow; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenCompositeLongbow.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0746","RB-00995","P10-F00995","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenMachete.cs","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenMachete.cs","Server.Items.LevelElvenMachete","VersionHandling","Serialize:L98;Deserialize:L105;SerialCtor:L95; class=Server.Items.LevelElvenMachete; category=VersionHandling","Serialize:L98;Deserialize:L105;SerialCtor:L95","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenMachete.cs; match=ExactFileClass; serializer evidence=Serialize:L98;Deserialize:L105;SerialCtor:L95; class=Server.Items.LevelElvenMachete; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenMachete.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0747","RB-00996","P10-F00996","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenSpellblade.cs","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenSpellblade.cs","Server.Items.LevelElvenSpellblade","VersionHandling","Serialize:L94;Deserialize:L101;SerialCtor:L91; class=Server.Items.LevelElvenSpellblade; category=VersionHandling","Serialize:L94;Deserialize:L101;SerialCtor:L91","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenSpellblade.cs; match=ExactFileClass; serializer evidence=Serialize:L94;Deserialize:L101;SerialCtor:L91; class=Server.Items.LevelElvenSpellblade; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelElvenSpellblade.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0748","RB-00997","P10-F00997","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelLeafblade.cs","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelLeafblade.cs","Server.Items.LevelLeafblade","VersionHandling","Serialize:L94;Deserialize:L101;SerialCtor:L91; class=Server.Items.LevelLeafblade; category=VersionHandling","Serialize:L94;Deserialize:L101;SerialCtor:L91","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelLeafblade.cs; match=ExactFileClass; serializer evidence=Serialize:L94;Deserialize:L101;SerialCtor:L91; class=Server.Items.LevelLeafblade; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelLeafblade.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0749","RB-00998","P10-F00998","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelMagicalShortbow.cs","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelMagicalShortbow.cs","Server.Items.LevelMagicalShortbow","VersionHandling","Serialize:L108;Deserialize:L115;SerialCtor:L105; class=Server.Items.LevelMagicalShortbow; category=VersionHandling","Serialize:L108;Deserialize:L115;SerialCtor:L105","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelMagicalShortbow.cs; match=ExactFileClass; serializer evidence=Serialize:L108;Deserialize:L115;SerialCtor:L105; class=Server.Items.LevelMagicalShortbow; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelMagicalShortbow.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0750","RB-00999","P10-F00999","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelOrnateAxe.cs","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelOrnateAxe.cs","Server.Items.LevelOrnateAxe","VersionHandling","Serialize:L99;Deserialize:L106;SerialCtor:L96; class=Server.Items.LevelOrnateAxe; category=VersionHandling","Serialize:L99;Deserialize:L106;SerialCtor:L96","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelOrnateAxe.cs; match=ExactFileClass; serializer evidence=Serialize:L99;Deserialize:L106;SerialCtor:L96; class=Server.Items.LevelOrnateAxe; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelOrnateAxe.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0751","RB-01000","P10-F01000","P1","Ready","Save compatibility","Items:Magical","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelRadiantScimitar.cs","Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelRadiantScimitar.cs","Server.Items.LevelRadiantScimitar","VersionHandling","Serialize:L98;Deserialize:L105;SerialCtor:L95; class=Server.Items.LevelRadiantScimitar; category=VersionHandling","Serialize:L98;Deserialize:L105;SerialCtor:L95","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelRadiantScimitar.cs; match=ExactFileClass; serializer evidence=Serialize:L98;Deserialize:L105;SerialCtor:L95; class=Server.Items.LevelRadiantScimitar; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Magical/God/Weapons/ML Weapons/LevelRadiantScimitar.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
