"BatchId","ReadinessRowId","BacklogId","SourceId","PreviousPostAuditBatch","PreviousReviewRowId","PreviousActiveStatus","ReadinessStatus","ImplementationLane","Subqueue","Category","System","Files","FileProof","FileProofStatus","PathResolution","PreviousReviewArtifact","SourceEvidence","RiskGate","NextAction","RequiredVerification","ReviewedAt","Notes"
"POST-BATCH-N","PBN-0474","RB-00332","P10-F00332","POST-BATCH-J","PBJ-0149","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW","Serializer constructor and save-persistence source-review queue","Save compatibility","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMessage.cs; match=ExactFileClass; serializer evidence=Serialize:L91;Deserialize:L106;VersionWrite:L95;VersionRead:L110; class=Server.Engines.XmlSpawner2.XmlMessage; kind=Spawner; HasSerialConstructor=False; BaseCallStatus=BaseCallsFirst; VersionHandling=SwitchGotoCase; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=6; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; UnknownUntilSaveTest","Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval.","Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout.","Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=MissingSerialConstructor; BaseCallStatus=BaseCallsFirst; VersionHandling=SwitchGotoCase; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=6; HasSerialConstructor=False. PreviousAction=Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0149; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval. RequiredVerification=Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0475","RB-00333","P10-F00333","POST-BATCH-J","PBJ-0150","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW","Serializer constructor and save-persistence source-review queue","Save compatibility","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMinionStrike.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMinionStrike.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlMinionStrike.cs; match=ExactFileClass; serializer evidence=Serialize:L170;Deserialize:L185;VersionWrite:L174;VersionRead:L189; class=Server.Engines.XmlSpawner2.XmlMinionStrike; kind=Spawner; HasSerialConstructor=False; BaseCallStatus=BaseCallsFirst; VersionHandling=SingleVersionOnly; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=6; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; UnknownUntilSaveTest","Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval.","Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout.","Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=MissingSerialConstructor; BaseCallStatus=BaseCallsFirst; VersionHandling=SingleVersionOnly; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=6; HasSerialConstructor=False. PreviousAction=Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0150; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval. RequiredVerification=Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0476","RB-00340","P10-F00340","POST-BATCH-J","PBJ-0154","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW","Serializer constructor and save-persistence source-review queue","Save compatibility","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlSkill.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlSkill.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlSkill.cs; match=ExactFileClass; serializer evidence=Serialize:L115;Deserialize:L129;VersionWrite:L119;VersionRead:L133; class=Server.Engines.XmlSpawner2.XmlSkill; kind=Spawner; HasSerialConstructor=False; BaseCallStatus=BaseCallsFirst; VersionHandling=SingleVersionOnly; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=5; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; UnknownUntilSaveTest","Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval.","Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout.","Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=MissingSerialConstructor; BaseCallStatus=BaseCallsFirst; VersionHandling=SingleVersionOnly; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=5; HasSerialConstructor=False. PreviousAction=Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0154; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval. RequiredVerification=Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0477","RB-00341","P10-F00341","POST-BATCH-J","PBJ-0155","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW","Serializer constructor and save-persistence source-review queue","Save compatibility","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlSound.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlSound.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlSound.cs; match=ExactFileClass; serializer evidence=Serialize:L102;Deserialize:L117;VersionWrite:L106;VersionRead:L121; class=Server.Engines.XmlSpawner2.XmlSound; kind=Spawner; HasSerialConstructor=False; BaseCallStatus=BaseCallsFirst; VersionHandling=SwitchGotoCase; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=6; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; UnknownUntilSaveTest","Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval.","Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout.","Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=MissingSerialConstructor; BaseCallStatus=BaseCallsFirst; VersionHandling=SwitchGotoCase; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=6; HasSerialConstructor=False. PreviousAction=Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0155; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval. RequiredVerification=Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0478","RB-00342","P10-F00342","POST-BATCH-J","PBJ-0156","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW","Serializer constructor and save-persistence source-review queue","Save compatibility","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlStamDrain.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlStamDrain.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlStamDrain.cs; match=ExactFileClass; serializer evidence=Serialize:L124;Deserialize:L137;VersionWrite:L128;VersionRead:L141; class=Server.Engines.XmlSpawner2.XmlStamDrain; kind=Spawner; HasSerialConstructor=False; BaseCallStatus=BaseCallsFirst; VersionHandling=SwitchGotoCase; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=4; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; UnknownUntilSaveTest","Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval.","Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout.","Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=MissingSerialConstructor; BaseCallStatus=BaseCallsFirst; VersionHandling=SwitchGotoCase; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=4; HasSerialConstructor=False. PreviousAction=Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0156; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval. RequiredVerification=Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0479","RB-00343","P10-F00343","POST-BATCH-J","PBJ-0157","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW","Serializer constructor and save-persistence source-review queue","Save compatibility","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlUse.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlUse.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlUse.cs; match=ExactFileClass; serializer evidence=Serialize:L169;Deserialize:L198;VersionWrite:L173;VersionRead:L202; class=Server.Engines.XmlSpawner2.XmlUse; kind=Spawner; HasSerialConstructor=False; BaseCallStatus=BaseCallsFirst; VersionHandling=SwitchGotoCase; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=18; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; UnknownUntilSaveTest","Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval.","Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout.","Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=MissingSerialConstructor; BaseCallStatus=BaseCallsFirst; VersionHandling=SwitchGotoCase; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=18; HasSerialConstructor=False. PreviousAction=Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0157; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval. RequiredVerification=Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0480","RB-00344","P10-F00344","POST-BATCH-J","PBJ-0158","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW","Serializer constructor and save-persistence source-review queue","Save compatibility","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlValue.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlValue.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlValue.cs; match=ExactFileClass; serializer evidence=Serialize:L43;Deserialize:L52;VersionWrite:L47;VersionRead:L56; class=Server.Engines.XmlSpawner2.XmlValue; kind=Spawner; HasSerialConstructor=False; BaseCallStatus=BaseCallsFirst; VersionHandling=SingleVersionOnly; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=1; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; UnknownUntilSaveTest","Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval.","Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout.","Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=MissingSerialConstructor; BaseCallStatus=BaseCallsFirst; VersionHandling=SingleVersionOnly; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=1; HasSerialConstructor=False. PreviousAction=Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0158; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval. RequiredVerification=Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0481","RB-00345","P10-F00345","POST-BATCH-J","PBJ-0159","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW","Serializer constructor and save-persistence source-review queue","Save compatibility","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlWeaponAbility.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlWeaponAbility.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlWeaponAbility.cs; match=ExactFileClass; serializer evidence=Serialize:L84;Deserialize:L93;VersionWrite:L88;VersionRead:L97; class=Server.Engines.XmlSpawner2.XmlWeaponAbility; kind=Spawner; HasSerialConstructor=False; BaseCallStatus=BaseCallsFirst; VersionHandling=SingleVersionOnly; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=1; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; UnknownUntilSaveTest","Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval.","Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout.","Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=MissingSerialConstructor; BaseCallStatus=BaseCallsFirst; VersionHandling=SingleVersionOnly; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=1; HasSerialConstructor=False. PreviousAction=Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0159; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval. RequiredVerification=Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0482","RB-00360","P10-F00360","POST-BATCH-J","PBJ-0160","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW","Serializer constructor and save-persistence source-review queue","Save compatibility","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestAttachment.cs","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestAttachment.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-CONSTRUCTOR-PERSISTENCE-REVIEW; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestAttachment.cs; match=ExactFileClass; serializer evidence=Serialize:L51;Deserialize:L60;VersionWrite:L55;VersionRead:L64; class=Server.Engines.XmlSpawner2.XmlQuestAttachment; kind=Spawner; HasSerialConstructor=False; BaseCallStatus=BaseCallsFirst; VersionHandling=SingleVersionOnly; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=1; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; UnknownUntilSaveTest","Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval.","Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout.","Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=MissingSerialConstructor; BaseCallStatus=BaseCallsFirst; VersionHandling=SingleVersionOnly; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=1; HasSerialConstructor=False. PreviousAction=Inspect the exact class to determine whether it is a RunUO save-persistent type requiring a Serial constructor; if editing, preserve write/read layout. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0160; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Ready only for focused persistence review; do not change field order, versioning, namespace, or type name without migration approval. RequiredVerification=Serializer before/after check for touched classes; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0483","RB-00365","P10-F00365","POST-BATCH-J","PBJ-0164","QueuedSourceFollowUp","NeedsMigrationPlan","POST-BATCH-N-SAVE-MIGRATION-PLAN","Serializer migration-plan queue","Save compatibility","Custom:XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestPoints.cs; match=ExactFileClass; serializer evidence=Serialize:L100;Deserialize:L113;VersionWrite:L102;VersionRead:L115; class=Server.Engines.XmlSpawner2.QuestEntry; kind=Spawner; HasSerialConstructor=False; BaseCallStatus=MissingBaseSerialize; VersionHandling=Switch; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=7; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; MissingBaseSerialize; UnknownUntilSaveTest","Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.","Write a migration plan naming the type, current writer/read order, current version handling, old-save fallback/defaults, intended change, verification, and rollback.","Migration plan review first; then serializer register diff, Server.csproj Debug/x86 build, and compile-only runtime verification for any approved code batch.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=MissingSerialConstructor; BaseCallStatus=MissingBaseSerialize; VersionHandling=Switch; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=7; HasSerialConstructor=False. PreviousAction=Write a migration plan naming the type, current writer/read order, current version handling, old-save fallback/defaults, intended change, verification, and rollback. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0164; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists. RequiredVerification=Migration plan review first; then serializer register diff, Server.csproj Debug/x86 build, and compile-only runtime verification for any approved code batch."
"POST-BATCH-N","PBN-0484","RB-00385","P10-F00385","POST-BATCH-J","PBJ-0174","QueuedSourceFollowUp","NeedsMigrationPlan","POST-BATCH-N-SAVE-MIGRATION-PLAN","Serializer migration-plan queue","Save compatibility","Items:Boats","Data/Scripts/Items/Boats/BoatBuild.cs","Data/Scripts/Items/Boats/BoatBuild.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Current source file exists at Data/Scripts/Items/Boats/BoatBuild.cs; match=ExactFileClass; serializer evidence=Serialize:L182;Deserialize:L192;SerialCtor:L179;VersionWrite:L185;VersionRead:L195; class=Server.Items.BoatBuild; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=SuspiciousOrder; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=3; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=SuspiciousOrder","Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.","Write a migration plan naming the type, current writer/read order, current version handling, old-save fallback/defaults, intended change, verification, and rollback.","Migration plan review first; then serializer register diff, Server.csproj Debug/x86 build, and compile-only runtime verification for any approved code batch.","2026-06-14T13:37:35.8427499-05:00","BacklogRiskCategory=VersionHandling; BaseCallStatus=BaseCallsFirst; VersionHandling=SuspiciousOrder; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=3; HasSerialConstructor=True. PreviousAction=Write a migration plan naming the type, current writer/read order, current version handling, old-save fallback/defaults, intended change, verification, and rollback. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-J; PreviousReviewRowId=PBJ-0174; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv. RiskGate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists. RequiredVerification=Migration plan review first; then serializer register diff, Server.csproj Debug/x86 build, and compile-only runtime verification for any approved code batch."
